id,date,username,badge,stars,model,variation,upvotes,comments,replied,title,url,reply,body
R1SWL6XZQ4JW7L,"April 13, 2020",Chad Guynn,Verified Purchase,5,C3224dw,N/A,0,0,No,Great little printer for the money,https://www.amazon.com/gp/customer-reviews/R1SWL6XZQ4JW7L?ie=UTF8&ASIN=B07T6PGM4J,,"After reading some of the reviews I was very wary about buying this printer. I needed a color laser and I spent around $400 dollars on my last color laser and it only lasted two years. At around $141 plus tax, I went ahead and took a shot on this printer. So far I have been very pleased. It prints photos as well as my old expensive printer and the text looks very nice. I guess i will see later how long the toner lasts. But at this price point, the print seems well worth it!"
R14YDU1EKR9CA5,"April 12, 2020",momma1,Unverified,1,C3224dw,N/A,0,0,No,Warning! Replacement toner cartridges are insanely expensive!,https://www.amazon.com/gp/customer-reviews/R14YDU1EKR9CA5?ie=UTF8&ASIN=B07T6PGM4J,,"I ALMOST made the mistake of buying this, but luckily I searched for the replacement cartridges and discovered they are $335 for the 4 cartridges! That is a TOTALLY INSANE price, this very day on Amazon you can get a Canon Color Image CLASS LBP622Cdw (Wireless, Mobile Ready, Duplex Laser Printer, Compact Size) for $206, and a full set of High Yield replacement toner cartridges with and extra HY black is &79.99!And I have searched hi and lo here at Amazon, and have not found a generic or aftermarket for this lexmark printer!I'm ordering the Canon!"
R252Z76NKT3GMV,"April 12, 2020",shelly,Verified Purchase,5,C3224dw,N/A,0,0,No,Awesome printer,https://www.amazon.com/gp/customer-reviews/R252Z76NKT3GMV?ie=UTF8&ASIN=B07T6PGM4J,,Easy to set up. Prints really nice. I love being able to print from my cell phone. I definitely recommend this home printer.
R2PA0X0228479,"April 9, 2020",maders,Verified Purchase,1,C3224dw,N/A,0,0,No,Don't buy,https://www.amazon.com/gp/customer-reviews/R2PA0X0228479?ie=UTF8&ASIN=B07T6PGM4J,,"It will not sync with my phone or computer. Therefore, I cannot print. I called to get tech help and he could not even help. Stayed on phone way too long and still didn't work. Don't buy this."
R24YBV1JIPSPF3,"April 9, 2020",Melinda D,Verified Purchase,1,C3224dw,N/A,0,0,No,Wi-fi connect is impossible and ink refils very expensive,https://www.amazon.com/gp/customer-reviews/R24YBV1JIPSPF3?ie=UTF8&ASIN=B07T6PGM4J,,"I never have been able to connect to wi-fi even though I have gone through the set up process many times. The Lexmark support scan is a joke. A simple one page set-up instructions (in English) is all it would have taken. Instead what comes in the box are 3 pages of Safety information in about 30 languages (and only 4 lines of 3 pages are in English). Then the other 2 pages are also full non-English rubbish. Four months after buying and using maybe once per week or two, it prints blank pages. It gave no warning of low ink, however. I can only assume that's the problem. The Lexmark replacement cartridges on Amazon are $375.00!! I'm considering buying a different brand printer all together and starting over."
R146RCI4ZZZBPA,"April 5, 2020",D. Lord,Verified Purchase,4,C3224dw,N/A,0,0,No,Great printer...but,https://www.amazon.com/gp/customer-reviews/R146RCI4ZZZBPA?ie=UTF8&ASIN=B07T6PGM4J,,"Arrives with the message ""Waste Toner bottle nearly full"". First time I turned it on- out of the box. I'm wondering if I have been sold a used product."
RB17RK0ZRKZE,"April 1, 2020",Kindle Customer,Verified Purchase,1,C3224dw,N/A,0,0,No,WiFi doesn’t work.,https://www.amazon.com/gp/customer-reviews/RB17RK0ZRKZE?ie=UTF8&ASIN=B07T6PGM4J,,Absolute POS. The WiFi feature is a joke. It doesn’t work. Don’t waste your time or money.
R1C4N6OGQZK0HV,"March 30, 2020",dscmpesce,Verified Purchase,3,C3224dw,N/A,0,1,Yes,Great printer when it works,https://www.amazon.com/gp/customer-reviews/R1C4N6OGQZK0HV?ie=UTF8&ASIN=B07T6PGM4J,"Thank you for your feedback. Lexmark products are designed and tested for quality and reliability and hate to hear you are having this issue. For offline connectivity issues, we have resources available at support.lexmark.com, where we offer live support. I also recommend calling our Technical Support at 1-800-LEXMARK (1-800-539-6275) Monday-Friday, 8:00am to 9:00pm EST. Just select the option 1 for technical support.",The printer was great in the beginning but now I cannot get it to print at all. It always says it's offline. I've tried everything and it just won't work.
R1YMWP1U6TIY1P,"March 27, 2020",Amazon Customer,Verified Purchase,5,C3224dw,N/A,0,0,No,Great Printer!!,https://www.amazon.com/gp/customer-reviews/R1YMWP1U6TIY1P?ie=UTF8&ASIN=B07T6PGM4J,,I LOVE this laser printer. I bought this printer to solely make water slide decals for my tumbler business. It works great. The print quality is amazing.
R32N5HZW1PYZHD,"March 27, 2020",Snarky Star,Verified Purchase,1,C3224dw,N/A,0,1,Yes,"Love It At First, Now It Is Always 'Device is Unreachable'",https://www.amazon.com/gp/customer-reviews/R32N5HZW1PYZHD?ie=UTF8&ASIN=B07T6PGM4J,"Thanks for your feedback.  We understand that dealing with problems, especially intermittent problems like this, is both inconvenient and frustrating. Lexmark offers a selection of relevant help videos and documents for just this type of setup assistance at support.lexmark.com.  Alternatively, our product support team has been trained to help fix these types of problems and is very skilled at getting you up and running again.  Lexmark support calls are typically answered in under a minute when you call 1-800-LEXMARK (1-800-539-6275) from Monday through Friday, 8:00am to 9:00pm EST. We hope you will give us a chance to resolve this issue.","Worked great for like a month, now even though it says it is connected, it is only ever 'unreachable'. I've gone in and set up the connection over and over again. It's like any time I want to print ANYTHING I have to reset to factory settings, reconnect, and print immediately. Wait for more than an hour and it's unreachable with no way to connect unless you go back to factory settings and do everything all over again. Garbage."
R1RMCLLF5SNMNE,"April 1, 2020",Pepper Verde,Verified Purchase,1,C3326dw,N/A,0,0,No,Disappointed,https://www.amazon.com/gp/customer-reviews/R1RMCLLF5SNMNE?ie=UTF8&ASIN=B07T3H979V,,Very disappointed in this printer after reading the reviews. Set up the printer and wouldn’t print because of an error. Called Lexmark customer service and was told I was going to have to send it back. Replacement printer From Lexmark is supposed to arrive in 4-5 days. Do t expect to have a brand new printer not work!
R2O8X35XHSOT92,"March 27, 2020",William F. Stasior,Verified Purchase,1,C3326dw,N/A,1,1,Yes,Printer broke after a short period of light use.  Support hasn't been helpful.,https://www.amazon.com/gp/customer-reviews/R2O8X35XHSOT92?ie=UTF8&ASIN=B07T3H979V,"Hi William, Thank you for this review. We strive to deliver high quality and reliable products and hate to hear about the problems you experienced with your C3224 printer.  We're also disappointed that your experience with our help desk wasn't acceptable.  Lexmark tracks the performance of our help desk and maintains a high level of responsiveness.  However, in this instance, we failed and will look into it. We would appreciate a second chance to solve your print quality issue.  If you could, please call 1-800-LEXMARK (1-800-539-6275) Monday through Friday, 8:00am to 9:00pm EST, and select the option for technical support so we can help to get you going again.  Alternatively, we also offer a selection of relevant help videos and documents online.   You can find information on your model if you go to support.lexmark.com and enter your model number ""C3326"".","This seemed like a pretty good printer. It was fast and reliable and while it was very loud when printing, it was silent at all other times. After 5 months of light usage it started printing repeated fat lines of black, magenta, blue, and yellow on every page. It looks more like printing than toner smearing. I tried to contact customer support but there are a lot of roadblocks to getting to an actual person and I don't have time to step through all the hoops so I'm writing it off and buying another brand."
RI2GVEY8CPMXP,"March 27, 2020",Josh,Verified Purchase,5,C3326dw,N/A,1,0,No,Just WOW!!! I love it!,https://www.amazon.com/gp/customer-reviews/RI2GVEY8CPMXP?ie=UTF8&ASIN=B07T3H979V,,"Stop wasting your time with inkjet printers, laser is the way to go!So far I am loving this printer. Setup was a breeze and I was printing in about 5 mins."
R1FZROXOFH46HK,"February 12, 2020",Pen Name,Verified Purchase,5,C3326dw,N/A,0,0,No,Great item,https://www.amazon.com/gp/customer-reviews/R1FZROXOFH46HK?ie=UTF8&ASIN=B07T3H979V,,"Great item, duplex works great and color quality is great"
R1Q7BO5SP9FHK8,"February 1, 2020",Brad Cosner,Verified Purchase,5,C3326dw,N/A,0,0,No,Good quality,https://www.amazon.com/gp/customer-reviews/R1Q7BO5SP9FHK8?ie=UTF8&ASIN=B07T3H979V,,Got this for Christmas and I love it. Have to be careful using other papers though. I've gotten two paper jams already.
R2ABEEGKUTWBQ3,"February 1, 2020",Kindle Customer,Verified Purchase,5,C3326dw,N/A,1,1,Yes,Great Compact Color Printer,https://www.amazon.com/gp/customer-reviews/R2ABEEGKUTWBQ3?ie=UTF8&ASIN=B07T3H979V,We are so happy to hear you are having a good experience using your C3326. Our team works very hard to deliver products that our customers value and we thank you for taking the time to let us know!,"I purchased the Lexmark color laser printer for my classroom. The compact shape and size of the printer is perfect for small spaces. It yields double-sided, crisp, color documents rapidly with no paper jams."
R33H6LH1WPTH38,"January 29, 2020",sri,Verified Purchase,5,C3326dw,N/A,0,0,No,Great value printer,https://www.amazon.com/gp/customer-reviews/R33H6LH1WPTH38?ie=UTF8&ASIN=B07T3H979V,,"Great printer, a bit noisy, but gets the job done quickly"
R2FECNVJWLDZ8N,"January 22, 2020",Kindle Customer,Verified Purchase,2,C3326dw,N/A,1,1,Yes,Disappointing,https://www.amazon.com/gp/customer-reviews/R2FECNVJWLDZ8N?ie=UTF8&ASIN=B07T3H979V,"Thank you for your recent purchase of the Lexmark C3326. We are sorry to hear the printer is not performing as you expect when you print pictures. There are many variables that can affect print quality so we may be to able to resolve this issue. If you reach out to Lexmark support at 1-800-Lexmark (1-800-539-6275), you can reference ticket 1-3295 1567 1001 to expedite this investigation. Thank you for being a Lexmark customer and we look forward to working with you to resolve this issue.",It does not print pictures well
R3DNVBSCG3IKVO,"January 13, 2020",ionei,Verified Purchase,4,C3326dw,N/A,0,0,No,"Big, but does the job",https://www.amazon.com/gp/customer-reviews/R3DNVBSCG3IKVO?ie=UTF8&ASIN=B07T3H979V,,"print quality is great, but then again Ive only had it for a month; all my printers did a great job for several months. I'll re-review if a problem comes up.The thing is big and heavy enough I was worried as I set it down on my glass shelf, but it was ok. Set up was relatively easy, connecting the 5 laptops in the family to it took little time (though for some reason one computer came out with weird settings that had to be reset to normal). Prints pretty quickly but with a fair amount of noise compared to my old (inkjet) printer."
RJK6ON53WI7VO,"January 8, 2020",F. Pearl,Verified Purchase,5,C3326dw,N/A,0,0,No,Great printer for professional looking results,https://www.amazon.com/gp/customer-reviews/RJK6ON53WI7VO?ie=UTF8&ASIN=B07T3H979V,,"Excellent printer for value and quality. The starter toner does not last long so consider toner cost when buying the printer. I used it for printing brochures, which looked awesome compared to the inkjet ones."
R2YWW4RR1DP4MB,"April 13, 2020",D Ward,Unverified,1,MC3224adwe,N/A,0,0,No,This thing is poor.,https://www.amazon.com/gp/customer-reviews/R2YWW4RR1DP4MB?ie=UTF8&ASIN=B07T4LGDGQ,,"The scanner will not connect. I have to unplug it and reboot every morning just to get it to print. The black ink will not print even a full ream of paper before it runs out. If I didn't need it so badly to work from home during the Covid-19 situation, I'd send it back."
R2V1SPJX4I4PWG,"April 2, 2020",elisa,Unverified,2,MC3224adwe,N/A,0,0,No,Set of new toner costs as much as the printer,https://www.amazon.com/gp/customer-reviews/R2V1SPJX4I4PWG?ie=UTF8&ASIN=B07T4LGDGQ,,"The printer works fine, but the toner cartridges cost a minimum of $65 each, even if you try to buy them from non-Lexmark sources. This is because Lexmark is back to its old business model of selling cheap printers and making a killing on the consumables. I'd avoid this and buy the https://www.amazon.com/Xerox-WorkCentre-6515-DN-Multifunction/dp/B01M6DJQEQ - it costs $50 more but toner is only $20 (less than a third of the price)."
RXWDI2NER0T43,"March 31, 2020",B. Shah,Verified Purchase,1,MC3224adwe,N/A,0,1,Yes,Printer is Useless,https://www.amazon.com/gp/customer-reviews/RXWDI2NER0T43?ie=UTF8&ASIN=B07T4LGDGQ,"We are sorry to hear about your negative experience but appreciate the feedback. Lexmark products are designed and tested for quality and reliability, and regret your experience falls short. For connectivity issues, we have resources available at support.lexmark.com where we offer live support. I also recommend calling our Technical Support at 1-800-LEXMARK (1-800-539-6275) Monday-Friday, 8:00am to 9:00pm EST. Just select the option 1 for technical support. We hope you will give us a chance to resolve this issue.","We purchased this product thinking it was a good brand, well recognized. The printer has connection issues, does not recognize wireless router, even hard wire connection does not work. The printer always shows offline, even when plugged in. This is printer is not worth even ten dollars! Most useless printer I have ever owned. I will go back to Brother, they are more reliable and always work!"
RCZQ7BFHLX5FJ,"March 22, 2020",Jose Manuel Jaquez,Verified Purchase,4,MC3224adwe,N/A,0,0,No,Physical design is perfectly built. Software issues.,https://www.amazon.com/gp/customer-reviews/RCZQ7BFHLX5FJ?ie=UTF8&ASIN=B07T4LGDGQ,,"I am a technician, And I have bough two of this printer. So far what I had found it looks like there is some conflict with the firmware in this printer (drivers issues).But it will work as the manufacturer expected when they fix a posible bug in the software part."
R1CH777KCGNE16,"March 19, 2020",Junior E.,Verified Purchase,5,MC3224adwe,N/A,0,0,No,Good,https://www.amazon.com/gp/customer-reviews/R1CH777KCGNE16?ie=UTF8&ASIN=B07T4LGDGQ,,Ok
R2Q7QKKZXD74IE,"March 16, 2020",J. Browning,Verified Purchase,1,MC3224adwe,N/A,0,0,No,Finding ink is an expensive and frustrating ordeal,https://www.amazon.com/gp/customer-reviews/R2Q7QKKZXD74IE?ie=UTF8&ASIN=B07T4LGDGQ,,I order the cartridge numbers that were on the cartridges that came in the printer and they didn't work. Turns out there is a secondary cartridge number you have to order and I cannot find them anywhere. I now have $300 in ink I can't use and can't return but can't find the ones I need! By looking at the cost of the ink vs. other printers it would probably be cheaper to buy a new printer to match the cartridges I've got anyway!
