id,date,username,stars,model,purchaseType,title,body,url,upvotes,comments,LXKresponded,reply
R20COCW5AX56DR,"April 23, 2020",Snapperheadjoe,5,B3442dw,Vine Customer,"Printing is fast and clean, setup is easy and the footprint is small.","This is a compact laserjet printer that brings the beauty of laser printing to your home or office without the huge footprint that most LaserJets require. Printing is fast and clean. The toner cartridge is easy to install and should last a long time.The printer supports USB, ethernet and WIFI connectivity. The small LCD screen makes setup simple and is also handy in daily operations. You can also manage the printer via the web interface which provides printer status and additional configuration and print functions.If you are running Windows 10 the built in drivers will work just fine there is no need to install the Lexmark suite unless there is some specific feature that the suite provides. Remember to purchase a toner cartridge as Lexmark only provides a 500 sheet start cartridge in the box.",https://www.amazon.com/gp/customer-reviews/R20COCW5AX56DR?ie=UTF8&ASIN=B082VY58HF,0,0,No,
R2G7D4NMXCEVB3,"April 13, 2020",MickM,5,B3442dw,Vine Customer,Good Small Office Printer,"We have a small law office. Our main printer/copier is having issues, so we tried this one. It works great for small to medium jobs. The quality is very good. It works great for us, up to a few hundred pages at a reasonable speed. Easy to set up even with an older computer. Good wifi reception. Good little printer.",https://www.amazon.com/gp/customer-reviews/R2G7D4NMXCEVB3?ie=UTF8&ASIN=B082VY58HF,0,0,No,
RLDUGZU7XYHOC,"April 10, 2020",Danielle M. Smith,5,B3442dw,Vine Customer,It Prints!,"I always have a difficult time trying to review a printer. Pretty much everything you need to know you can find out in the details and stats for the printer. It prints in good quality, prints quickly, is not overly loud and was very easy to set up.From time out of the box until printing was less than 10 minutes (if that even). It was very easy to set up and start using. There is nothing super flashy about the printer, but I do not think there needs to be.The one issue that we have had is that it was printing with a streak through the page. I pulled out the printer cartridge and the alignment piece (cant remember exactly what it is called) and put them both back in, problem solved!I owuld recommend this printer, good quality for the money.",https://www.amazon.com/gp/customer-reviews/RLDUGZU7XYHOC?ie=UTF8&ASIN=B082VY58HF,0,0,No,
RPOUCI39DP6RG,"April 6, 2020",PBV-JSV,4,B3442dw,Vine Customer,High Performance Monochrome Printer Ideal for Remotely Supported Small Office or Workgroup,"What makes this printer stand apart from other monochrome laser printers is its emphasis on “Full Spectrum Security” and networking features that support remote management. If you are looking for a printer to be managed and supported from a remote location, this printer has unique features that support that objective.I purchased this printer to replace a worn out nine-year-old networked monochrome laser printer in a home office. This printer fulfilled that requirement providing excellent speed, print quality, and printing features. I was surprised by the many networking and security features provided by this printer; many more than needed for my use case. Many of these features appear similar to those found in department level printers used by large corporations to handle the printing needs of many employees where reporting the printer’s status, supply levels, and user access info to remotely located IT personnel is required and/or desired.This printer is a new offering from Lexmark and detailed information (beyond the product description on Amazon) is not yet available on the Lexmark website as of this review (early April 2020). Once this information becomes available, it should be possible to better understand the optimum use case for this printer and evaluate it more thoroughly. My current observations are based on reviewing the menu and setting options provided using the printer’s built-in web server.For now, here are some general setup observations:The box contains the printer (including starter toner cartridge), power cord, a one-page instruction sheet, and a software CD (for MS Windows – however, NOT required for Windows 10).The purpose of the instruction sheet is to walk one through initially preparing the printer to be use by ensuring the removal of shipping related packaging and loading the printer with paper. That is the extent of its value.As this printer is clearly intended be a networked printer (Wired Ethernet or Wireless), I will discuss its use in that context.This printer works out of the box with Linux, Windows 10, and Mac without loading any additional software from Lexmark. Wired setup just involves plugging in an ethernet cable provided by you and connected to your network. Wirelessly connecting to your network is accomplished using the setup provided display window & buttons on the printer.Once the printer has acquired its IP address from the network’s DHCP server, the address will be shown on the printer’s display. With the IP address assigned, the printer can now be installed and accessed by other devices on present on the network.Windows 10 installation simply involves using the add printer feature and selecting the network printer from the menu. Older versions of Windows will require driver installation. This can be accomplished using the CD included with the printer or by downloading the “Lexmark Printer Software G4 Driver and Software” from lexmark.com. Both the CD and download software package contain: Lexmark Installer, HBP drivers, Lexmark Scan driver, Lexmark Fax driver, Lexmark Status Center and Phonebook application. My personal recommendation is to use Windows 10 built in support for this printer and not install this software package.Mac Computers are supported by Bonjour and AirPrint on this printer. In Mac’s system preferences – printers, you can add the Lexmark B3342dw off the menu. Any iOS device (iPhone / iPad) will be able to AirPrint to this printer by selecting it on the iOS device. No installation of additional software is required.The Lexmark B3342dw contains a Web Server that can be accessed using the printer’s IP address and any internet browser on the network. Simply enter the IP address into the browser’s address window and you will be connected to the Printer’s server. There you will find an elaborate menu structure allowing you to configure and view the many features of this printer.Now, for the not so good news (as of early April.) The Lexmark site does not currently recognize this printer’s model number or provide any support information. I was, however, able to register the printer to my Lexmark account. Neither Amazon, Lexmark, or any other source has toner available for this printer. There isn’t any information about when/if toner will become available. The printer was supplied with a starter (approx. 500 sheet) cartridge. Hopefully this situation is only temporary.I strongly recommend waiting for available toner cartridges prior to purchasing this printer.",https://www.amazon.com/gp/customer-reviews/RPOUCI39DP6RG?ie=UTF8&ASIN=B082VY58HF,0,0,No,
R1EARTFHZLR1C9,"April 1, 2020",Bebe Blondell,4,B3442dw,Vine Customer,Great printer but setup issues...,"Great simple monochrome (black & white) laser printer. I got it to print work orders and documents so I don’t waste expensive inkjet ink on them. It works just as advertised. I had a little trouble getting it setup to print from my laptop over WiFi. There are no instructions with the printer and none available online. You basically get a piece of paper with cryptic images that go through the printer unpacking and setup but no detailed instructions on how it operates. The setup of connecting over WiFi is done through the a simple screen with 3 buttons. You need to scan through all of the functions and then through the alphabet to enter password. It's time consuming and frustrating that they didn't make a better way to do this. The printer ended up connecting to my home WiFi network without a problem but would not allow printing through my PC. It showed up in the Windows printer list several times and would bounce between “ready” and “error” states. I finally was able to determine which printer was the correct one in my settings and delete the others. After that it works fine. I also connected via Ethernet for testing and that also worked fine. Also had an issue printing from Apple iPhones or iPads. The phone would show and “out of paper” error on it even though the tray was full and printer was online. Ultimately, I found a work around where you change the paper from “letter” to “letter, plain paper” and it will print fine. So it looks like there are a few bugs to be worked out still on the part of the manufacturer. I still give this printer a solid 4 stars for price, quality and the fact that it does just what it’s supposed to which is quickly print black and white documents inexpensively. Just be prepared to work though some issues with the initial setup.",https://www.amazon.com/gp/customer-reviews/R1EARTFHZLR1C9?ie=UTF8&ASIN=B082VY58HF,0,0,No,
RO0E62GO6HF52,"March 31, 2020",C.G.,4,B3442dw,Vine Customer,Great option for home or small business owners who simply need a quick monochrome printer,"I've owned several Lexmark products over the years and I've never experienced any issues with any of them.This printer, while very simple compared to many printers on the market, is very nicely made, dependable, quick, and produces very high quality printed pages.Because of the simplicity of this being a printer only, set-up is little more than 10 minutes, max. I chose to connect via cord, but you have wireless options present.Printing speed, for me, hits 41 PPM. When I do speed print with this, every page is consistent in quality. No issues, of note.Sound wise, this isn't exactly a quiet printer, but it's not obnoxious, either.Overall footprint is quite small; this can easily be hidden if you so choose.Overall build quality and parts are very high. As I mentioned above, Lexmark makes great stuff and this printer is no different.In sum, this is a great option for the home or small business. It's a simply monochrome printer, but if that's all you need, this is a very good, viable, well situated option.I have no reservations recommending this printer.Recommended4 starsCheers!",https://www.amazon.com/gp/customer-reviews/RO0E62GO6HF52?ie=UTF8&ASIN=B082VY58HF,0,0,No,
R1VMV3NYHZ2ZNP,"March 30, 2020",Michael J. Edelman,5,B3442dw,Vine Customer,"Compact size, fast printing speed","I ordered this printer to replace a much larger Canon printer I’ve had for five years that has become somewhat troublesome. A year ago the wireless connectivity failed, and more recently it’s been jamming a lot. This printer, although roughly half the size of the Canon, prints just as fast, and the print quality is just as good. It doesn’t hold quite as much paper as the Canon, but my printing volume is not so high for that to be a problem. It also lacks a scanner and FAX capability, but both of those features are becoming less necessary as we enter an era of on-line documents. It’s a good value",https://www.amazon.com/gp/customer-reviews/R1VMV3NYHZ2ZNP?ie=UTF8&ASIN=B082VY58HF,0,0,No,
R1ISZVDSOSQQZQ,"March 30, 2020",Heisenberg,5,B3442dw,Vine Customer,Great Basic Laser Printer,"What I Like:SUPER fast - prints up to 44ppm - nearly double that of most small ofice printers!Offers duplex (ie two-sided) printing for reports and general paper savings.Very small footprint for desktop use - only 14.5""x14.3""x8.7"" makes this a very compact printer!Print quality (although limited to B&W) is very good - great for printing shipping labels, reports, emails, etc.Refill supplies are less expensive than color laser printers.Setup couldn't be easier - installed and was printing both from my laptop & Iphone in a matter of minutes. Wireless connectivity is a plus!Very pleased with this - highly recommend!",https://www.amazon.com/gp/customer-reviews/R1ISZVDSOSQQZQ?ie=UTF8&ASIN=B082VY58HF,0,0,No,
RA4TT0RCQT8VK,"March 27, 2020",Robert J. Newell,4,B3442dw,Vine Customer,"Fast, Good Print Quality, Easy to Hook Up, But Where's the Toner?","Let's be clear, it's a good printer. It was easy to set up, has decent features, and the print quality is good.Setup: cabled setup is easy, although if you're not going to go wireless, you'll have to supply your own cable, whether USB or Ethernet. I won't dock them for that, although they could have said ""cable not supplied"" in their writeups. This just worked out of the box on my Linux system. For Windows, you should probably download drivers from the Lexmark support site. Not sure about Mac.Wireless setup is accomplished from the little display window on the printer. I've always found this annoying but if you run Windows and want to install their software you can avoid this. But there is nothing hard about it, just a little tedium, and it works as it should, although I always prefer the Ethernet option. (Tip: on your router, assign a fixed IP address to the printer. This makes life easier for non-USB connections.)Okay, how does it work? Just fine. Double sided printing is wonderful, print quality is great, speed is about what you'd expect today--- in other words, very good for a home printer used by a few people. (Don't expect to use this in a 20 person office, though.) It's a light-duty printer, very suitable for a home office.Build quality is good. Don't drop it off tall buildings, but don't be afraid to move it around or carry it around. It should stand up just fine.Now, the one gripe. Toner. It comes with the plague of printers in pretty much the last decade, the dreaded ""starter"" cartridge. This is a cartridge that is maybe 10% full, meaning you have to buy a real cartridge almost right away. And guess what, the cartridge price is in the same range as the printer price in most cases. Manufacturers don't have to make money on the printer, they make it on the cartridge.The ""starter"" is supposed to be good for 500 pages, about one ream. If that holds up, depending on your needs, you might get a week or two in a busy home office, and maybe a month or two of really casual use.So you better order that cartridge. You go to the Lexmark site and ... oh my, they aren't selling them. Maybe a little later on? Better hope so, or pretty soon you'll have a brick. This is 100% inexcusable. And comparing similar Lexmark printers, the cartridge will be over a hundred dollars. Wow.Usually there are 3rd-party cartridges, often for about 15% of the price. That's what I always buy for my other printers; I find a reputable vendor and buy from them. But you cannot get the cartridge for this printer anywhere at the time of this writing (late March 2020).I'm going to provisionally rate the printer four stars. After all, it's a very good product. I would have gone five if the cartridges were available at a fair price. I will revisit this later. If in a month or two you still can't get the cartridge, the rating will be one star.",https://www.amazon.com/gp/customer-reviews/RA4TT0RCQT8VK?ie=UTF8&ASIN=B082VY58HF,1,0,No,
R2E0YW6BHGAOSB,"March 23, 2020",JoeInTampa,5,B3442dw,Vine Customer,"Fast print from cold start, easy to set up.  Clean print.  Needs documentation.","This is a very nice monochrome laser printer. One I had previously took a long time to print from a cold start. This one begins to print almost as quiickly as an inkjet printer. Print quality is excellent and print speed is high. Wireless setup was very quick and easy. I like Lexmark's Unison toner. It separates the toner cartridge and the imaging unit unlike other toner cartridges where the units are combined. The Unison toner cartridge doesn't need shaking to equalize printing and prints at lower temperature than previous types of toner, so that means lower energy costs as well as quicker printing from a cold start. My only issue is probably due to this being a new item that I received through the Amazon Vine program. There is no online documentation specific to this model and I have been unable to determine the toner replacement cartridge for this unit. I assume that will change once this is a fully supported printer. All things considered, this is a great printer. My older laser printer is now history.",https://www.amazon.com/gp/customer-reviews/R2E0YW6BHGAOSB?ie=UTF8&ASIN=B082VY58HF,0,0,No,
