id,date,username,stars,model,purchaseType,title,body,url,upvotes,comments,LXKresponded,reply
R2HAJS2HEJAAJ4,"April 24, 2020",Amazon Customer,5,C3224dw,Verified Purchase,Great printer.  Easy to connect to WiFi network.,"I have to say that I've had a lot of printers in my life, but this one seems to be the easiest I've had to get connected to WiFi. And I can print from my iPhone! Any computer just connects and prints, without even any setup on the devices/laptops. Impressive. Perfect size - not too big. All the features. Good price. No complaints.",https://www.amazon.com/gp/customer-reviews/R2HAJS2HEJAAJ4?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R6E11ZPS7PDD2,"April 24, 2020",I bought this,5,C3224dw,Verified Purchase,I'm glad I bought this before the seller jacked up the prices,"I bought this at a much lower price before the epidemic started. It's a good printer, easy to setup and I can print from multiple devices in my house.My Main issue is how the seller has Jacked up the prices to almost twice the amount suddenly after the epidemic started.",https://www.amazon.com/gp/customer-reviews/R6E11ZPS7PDD2?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R96DKOBZB1QOA,"April 24, 2020",Anthony Gambino,5,C3224dw,Verified Purchase,Nice printer,Very easy to set up. It’s a bit slow to print but it seams nice and eventually works.,https://www.amazon.com/gp/customer-reviews/R96DKOBZB1QOA?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R312W6349D4H2X,"April 18, 2020",Danila,1,C3224dw,Verified Purchase,No,"when I needed to buy a toner I found that there is no genuine toner, that is, it is a disposable product, for the cost of toner it is feasible to buy a new printer that accepts genuine toners",https://www.amazon.com/gp/customer-reviews/R312W6349D4H2X?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R1H9XVGAWC6CWF,"April 18, 2020",Robin Nicole,1,C3224dw,Verified Purchase,"Expensive toner, prints when it wants, not worth the money!","This printer was great in the beginning. Then the minute I needed toner, errors began. With everything! I spent over $300 on four toner cartridges directly from Lexmark’s recycle program: where you use it once and send it back. That was the cheapest I could find for legit toner. That was more than the printer cost in the beginning! Then the errors began. Toner not recognized. Fisher needed attention. Toner waste bottle needed changing although it’s supposed to hold way more than what it’s has in it. One minute it prints. One minute it doesn’t. Since getting it to work with the LEXMARK toner, occasionally it looks faded, with brand new toner! I’ve had other brands of laser printers before and they worked so much better and toner didn’t cost as much as a car payment. When this ones fully dead, I will NEVER buy another Lexmark product again!",https://www.amazon.com/gp/customer-reviews/R1H9XVGAWC6CWF?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R1IC0UEXTMZ8V3,"April 17, 2020",Derek Davis,1,C3224dw,Verified Purchase,Stopped working and zero help from the manufacturer,"We ordered this for a customer, and it stopped working within 6 months (closer to 4 months, actually) ... we have contacted the manufacturer directly and ZERO help.",https://www.amazon.com/gp/customer-reviews/R1IC0UEXTMZ8V3?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R1SWL6XZQ4JW7L,"April 13, 2020",Chad Guynn,5,C3224dw,Verified Purchase,Great little printer for the money,"After reading some of the reviews I was very wary about buying this printer. I needed a color laser and I spent around $400 dollars on my last color laser and it only lasted two years. At around $141 plus tax, I went ahead and took a shot on this printer. So far I have been very pleased. It prints photos as well as my old expensive printer and the text looks very nice. I guess i will see later how long the toner lasts. But at this price point, the print seems well worth it!",https://www.amazon.com/gp/customer-reviews/R1SWL6XZQ4JW7L?ie=UTF8&ASIN=B07T6PGM4J,1,0,No,
R14YDU1EKR9CA5,"April 12, 2020",momma1,1,C3224dw,Unverified,Warning! Replacement toner cartridges are insanely expensive!,"I ALMOST made the mistake of buying this, but luckily I searched for the replacement cartridges and discovered they are $335 for the 4 cartridges! That is a TOTALLY INSANE price, this very day on Amazon you can get a Canon Color Image CLASS LBP622Cdw (Wireless, Mobile Ready, Duplex Laser Printer, Compact Size) for $206, and a full set of High Yield replacement toner cartridges with and extra HY black is &79.99!And I have searched hi and lo here at Amazon, and have not found a generic or aftermarket for this lexmark printer!I'm ordering the Canon!",https://www.amazon.com/gp/customer-reviews/R14YDU1EKR9CA5?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R252Z76NKT3GMV,"April 12, 2020",shelly,5,C3224dw,Verified Purchase,Awesome printer,Easy to set up. Prints really nice. I love being able to print from my cell phone. I definitely recommend this home printer.,https://www.amazon.com/gp/customer-reviews/R252Z76NKT3GMV?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R2PA0X0228479,"April 9, 2020",maders,1,C3224dw,Verified Purchase,Don't buy,"It will not sync with my phone or computer. Therefore, I cannot print. I called to get tech help and he could not even help. Stayed on phone way too long and still didn't work. Don't buy this.",https://www.amazon.com/gp/customer-reviews/R2PA0X0228479?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R24YBV1JIPSPF3,"April 9, 2020",Melinda D,1,C3224dw,Verified Purchase,Wi-fi connect is impossible and ink refils very expensive,"I never have been able to connect to wi-fi even though I have gone through the set up process many times. The Lexmark support scan is a joke. A simple one page set-up instructions (in English) is all it would have taken. Instead what comes in the box are 3 pages of Safety information in about 30 languages (and only 4 lines of 3 pages are in English). Then the other 2 pages are also full non-English rubbish. Four months after buying and using maybe once per week or two, it prints blank pages. It gave no warning of low ink, however. I can only assume that's the problem. The Lexmark replacement cartridges on Amazon are $375.00!! I'm considering buying a different brand printer all together and starting over.",https://www.amazon.com/gp/customer-reviews/R24YBV1JIPSPF3?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R146RCI4ZZZBPA,"April 5, 2020",D. Lord,4,C3224dw,Verified Purchase,Great printer...but,"Arrives with the message ""Waste Toner bottle nearly full"". First time I turned it on- out of the box. I'm wondering if I have been sold a used product.",https://www.amazon.com/gp/customer-reviews/R146RCI4ZZZBPA?ie=UTF8&ASIN=B07T6PGM4J,0,1,No,
RB17RK0ZRKZE,"April 1, 2020",Kindle Customer,1,C3224dw,Verified Purchase,WiFi doesn’t work.,Absolute POS. The WiFi feature is a joke. It doesn’t work. Don’t waste your time or money.,https://www.amazon.com/gp/customer-reviews/RB17RK0ZRKZE?ie=UTF8&ASIN=B07T6PGM4J,0,1,No,
R1C4N6OGQZK0HV,"March 30, 2020",dscmpesce,3,C3224dw,Verified Purchase,Great printer when it works,The printer was great in the beginning but now I cannot get it to print at all. It always says it's offline. I've tried everything and it just won't work.,https://www.amazon.com/gp/customer-reviews/R1C4N6OGQZK0HV?ie=UTF8&ASIN=B07T6PGM4J,0,1,No,
R1YMWP1U6TIY1P,"March 27, 2020",Amazon Customer,5,C3224dw,Verified Purchase,Great Printer!!,I LOVE this laser printer. I bought this printer to solely make water slide decals for my tumbler business. It works great. The print quality is amazing.,https://www.amazon.com/gp/customer-reviews/R1YMWP1U6TIY1P?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R32N5HZW1PYZHD,"March 27, 2020",Snarky Star,1,C3224dw,Verified Purchase,"Love It At First, Now It Is Always 'Device is Unreachable'","Worked great for like a month, now even though it says it is connected, it is only ever 'unreachable'. I've gone in and set up the connection over and over again. It's like any time I want to print ANYTHING I have to reset to factory settings, reconnect, and print immediately. Wait for more than an hour and it's unreachable with no way to connect unless you go back to factory settings and do everything all over again. Garbage.",https://www.amazon.com/gp/customer-reviews/R32N5HZW1PYZHD?ie=UTF8&ASIN=B07T6PGM4J,0,1,No,
R32F288TRFH3EM,"March 23, 2020",Brian,1,C3224dw,Verified Purchase,Horrible Machine,Its probably the worst printer to have shipped in today's shipping environment. Never worked and I would suggest that no one buy this model. Its extremely hard to setup.Brian,https://www.amazon.com/gp/customer-reviews/R32F288TRFH3EM?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R2YGW0VRO3KOSB,"March 21, 2020",george tahan,5,C3224dw,Verified Purchase,Great Lexmark printer.,"Easy setup using ethernet connection, wireless connection on my laptop has a problem and the ethernet connection was a good solution for now. I had an older model Lexmark printer X4550 still working and very quite operation, every low noise.except ink cartridge holder broke.",https://www.amazon.com/gp/customer-reviews/R2YGW0VRO3KOSB?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R21KMQUUGLH80N,"March 21, 2020",Nickie Donlin,5,C3224dw,Verified Purchase,Good Printer,"So far, I have no complaints for this printer. I bought it because I don't print all that often and was tired of my cartridges drying up in my inkjet printer. I read some of the reviews about the WiFi issues and took the advice of the ones who made their printer's IP address static. No WiFi issues for me. It prints fast with good quality. Very happy with my purchase.",https://www.amazon.com/gp/customer-reviews/R21KMQUUGLH80N?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R2CE2OT3DWUZM6,"March 20, 2020",Chooseup,5,C3224dw,Verified Purchase,Perfect Home Office Color Laser Printer!,"Product received quickly from Amazon. Well packaged. Very easy to set-up and get it on my network. Small footprint and much quieter than my 7 year old HP color laser (and much smaller and lighter). So far, I am very happy with this purchase!",https://www.amazon.com/gp/customer-reviews/R2CE2OT3DWUZM6?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
RYLHERBWWYBU8,"July 28, 2019",MWCraft,5,C3224dw,Vine Customer,Excellent Output; Easy Local or WIFI Setup,"Below are my thoughts/observations on the Lexmark C3224dw Color Laser Printer. Some pictures are also included.Setup- the printer box had illustrations on top showing how to remove the printer from the box. I found that helpful and accurate in how best to begin the setup process.- Inside, a two sided sheet showed additional instructions for removing the tape, setting up the toner cartridges (which were already installed) and adding paper- It came with an installation CD for use in setting the printer up as locally attached to a PC. - You will need to supply your own USB printer cord and connect it to the printer and PC. - Turn on the printer; load the CD in your computer’s drive and the install process will begin automatically (I installed it on a Windows 10 desktop). In a couple of minutes, my PC sent a pop-up message that it was done.- While the CD was installing the printer drivers, etc. to my PC, the printer itself also displayed messages on its display screen: - First, it asked if I wanted to setup the phone app. I declined this since I did not want another phone app. - Next, it walked me through the steps to set it up on my home WIFI. This was pretty easy to do but unavoidably repetitive. I.e., if your WIFI name is “KatManDu-74”, you will have to enter each upper/lowercase letter, character or number by repeatedly pressing an arrow key for each one then hitting “OK”. Not difficult to do but boring. This, of course, took longer to complete than the automated process with the CD.Output QualtiyIt is excellent. I printed multiple photographs and they looked great and also printed some test prints and plain text documents that also looked really good.Printing Through WIFIWithout installing any apps to my iPhone or iPad, I was able to print multiple photos even though the WIF router was upstairs and I was in the basement sitting next to the printer. This means the image was transmitted through the floor/walls to the router and back through the floor/walls to the printer without issue.Overall ImpressionsAs stated earlier, I did not install or test any Lexmark printing apps (for the phone or PC) but do not think they are needed for wireless/remote printing. They may have other features (low toner warnings, etc.) that you may desire so, that is a choice you must make..It is quiet, and gives excellent quality output whether locally attached to your PC or sitting as a standalone device on your WIFI. You also have the option of connecting it to your network using an Ethernet cable but I did not test that since making the WIFI connection was so simple.I am very happy with the Lexmark C224DW printer.",https://www.amazon.com/gp/customer-reviews/RYLHERBWWYBU8?ie=UTF8&ASIN=B07T6PGM4J,18,0,No,
R3RBOCXG0HEB2C,"July 27, 2019",Vivienne,4,C3224dw,Vine Customer,I sell online and this is excellent for shipping labels.,I sell online and this printer is excellent for shipping labels. It was very fast and got my job done in five minutes. The printer also synced with my windows system fast and simply. The printer how ever is very heavy and I needed help carrying it.,https://www.amazon.com/gp/customer-reviews/R3RBOCXG0HEB2C?ie=UTF8&ASIN=B07T6PGM4J,1,0,No,
RWRG3SB0FBNAQ,"August 27, 2019",dsjsws,2,C3224dw,Vine Customer,"requires 5 ink  cartridges, not one...","Pros: Prints two sided quickly with ""clean"" copiesCons:It is basically at the same price point as the 3 in 1 HP printer, scanner, and fax I have at my office.Same size and price, but without the ability to scan or fax. I can live without the ability to fax, but the scanner would require buying and finding a place for a scanner in addition to the printer.It says it only requires one cartridge for ink replacement. It requires 5 at $125 a piece. ($625 total)I prefer the HP printer I have at my office.",https://www.amazon.com/gp/customer-reviews/RWRG3SB0FBNAQ?ie=UTF8&ASIN=B07T6PGM4J,2,0,No,
R2EF9KBLG7U2HJ,"August 17, 2019",Lashello,5,C3224dw,Vine Customer,Workhorse,"This printer has been a huge upgrade for me. I used to have a small HP printer which was ok for my needs or what I thought it was enough for my need. See I have a small business is home based and I’ve never thought of buying a business style printer and Man, was I wrong! First, I was shocked at how compact this Lexmark printer is and was so surprised at the same time how powerful and fast it was, this thing is a workhorse. Specially I can send anything via WIFI and no more of running cables and tripping over them.Setup was very easy. From unpacking it, to printing my first page was about 5-10 minutes. I was also surprised at how fast it prints. The print quality was sharp, bold and clear. My only struggle was when I tried to switch from plain paper to labels, the label paper is slick on the back side and the first two sheets I tried did not want to get picked up by the coil. So, I had to take out the labels and air the sheets. What I’ve noticed is that It really helps if you keep the tray full. After doing this, printing has been a breeze.Overall, this printer has changed my mind 180 degree in favor of having a business printer. I am very happy with it, especially the speed. highly recommended.",https://www.amazon.com/gp/customer-reviews/R2EF9KBLG7U2HJ?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R2EW0NEGXA5SGE,"August 17, 2019",Queenie_501,1,C3224dw,Verified Purchase,DO NOT buy this printer if you need it for wireless devices!!!,"This printer will not connect to your network. If it does, it will go back offline within 60 seconds. Don’t bother downloading the app...it’s not compatible with this particular model. Don’t bother calling customer service...they will tell you to go watch YouTube videos. Seriously. After being out on hold 6 times, the rep gave me a list of 3 YouTube videos to watch that “should” fix my problem. It didn’t. The QR Code that’s supposed to be easily scanned to connect your devices WILL NOT SCAN. I wasted two days trying to connect this piece of junk to my phone and it’s impossible.",https://www.amazon.com/gp/customer-reviews/R2EW0NEGXA5SGE?ie=UTF8&ASIN=B07T6PGM4J,34,3,No,
R39U02I9NMEL2E,"August 12, 2019",Benjamin H. George,4,C3224dw,Verified Purchase,Doesn't have enough memory to print multi-page documents,"I took a chance and got this printer based on the positive Amazon Vine reviews. The set up was a breeze, even using just the control panel and not the app. However, I tried printing a 20-page PDF that has a file size of 5mb. The printer could not process the PDF and would only print a single page and give me an error saying that the memory is full. So then I tried to just print two pages from the PDF, and it can't even handle that. If it can't print a multi-page document it is pretty worthless. And there is no way you can print 24 pages a minute if you have to print them one page at a time. If you just want to print a single page all the time, than this printer would be great for you, and the print quality was good. But if you need to print a multi-page document... you'll want to look somewhere else. Needless to say, I will be returning this and buying another HP or Brother printer.Update #1 - I spent a whole day trying to get this printer to work. I reinstalled it multiple times, restored factory settings, reset it up, updated the printer firmware, updated my operating system, and then finally figured out that if I installed it using generic post script printing and boom! it works. There was zero support on the Lexmark website. So they lose a star for that.",https://www.amazon.com/gp/customer-reviews/R39U02I9NMEL2E?ie=UTF8&ASIN=B07T6PGM4J,54,1,No,
RUCG4UF8O03M3,"August 11, 2019",H. Martin,4,C3224dw,Vine Customer,Lexmark Color Laser Printer,"I believe this is my first experience with a Lexmark printer. Installing it was not nearly as easy as I expected, especially given the experiences I’ve had with other brands. It took multiple tries and loads of patience to finally get it done.You have to have a smart phone to install this. I tried to install from my laptop and it wouldn’t. I was required to download an app from Lexmark to just connect my phone and printer. Then I was able to use that app to connect the printer and my internet. Once that was completed I was able to connect to it with the laptop. To print from my phone, it looks like another app is needed.I did to a test print and it seems to be working. The printing was fine but not as crisp as I expected. But, I’ll see as I use it if that gets better.",https://www.amazon.com/gp/customer-reviews/RUCG4UF8O03M3?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
R37RL5T5TGKE8V,"August 8, 2019",MyOhMy,5,C3224dw,Vine Customer,Easy to Setup and Great Looking Output,This took about 10 minutes from box to working. The longest part of it was loading the disk onto my computer so it could print wirelessly. I used the mobile app to get it started and then popped in the disk and I was ready to go. It's probably the easiest printer I've ever set up. I sent some color pages to the printer and it did a beautiful dual side printing where the colors on the paper look just like the original did from my screen. A simple basic laser color printer. This is a winner!,https://www.amazon.com/gp/customer-reviews/R37RL5T5TGKE8V?ie=UTF8&ASIN=B07T6PGM4J,0,0,No,
